UnitCode,Name,Label,Expr1,IsInSTATS,IsREC,IsRECH,IsNREC,IsNRECH,IsCL,IsCCG,IsBC,IsTT,IsTRVS,IsMISC,IsNROS,Formula
KLSE,Klondike Gold Rush NHP Seattle,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
KLSE,Klondike Gold Rush NHP Seattle,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
KLSE,Klondike Gold Rush NHP Seattle,NUMBER OF SCHOOL GROUPS,SU1M,0,0,0,0,0,0,0,0,0,0,0,0,F2
KLSE,Klondike Gold Rush NHP Seattle,CONTACTS AT RANGER TALKS,SU5M,0,0,0,0,0,0,0,0,0,0,0,0,F7
KLSE,Klondike Gold Rush NHP Seattle,STUDENTS IN SCHOOL GROUPS,SU2M,0,0,0,0,0,0,0,0,0,0,0,0,F3
KLSE,Klondike Gold Rush NHP Seattle,WALKING TOURS,SU6M,0,0,0,0,0,0,0,0,0,0,0,0,F8
KLSE,Klondike Gold Rush NHP Seattle,DEMONSTRATIONS,SU3M,0,0,0,0,0,0,0,0,0,0,0,0,F4
KLSE,Klondike Gold Rush NHP Seattle,CONTACTS AT WALKING TOURS,SU7M,0,0,0,0,0,0,0,0,0,0,0,0,F9
KLSE,Klondike Gold Rush NHP Seattle,CONTACTS AT DEMONSTRATIONS,SU4M,0,0,0,0,0,0,0,0,0,0,0,0,F5
KLSE,Klondike Gold Rush NHP Seattle,CONTACTS AT INFORMAL RANGER PROGRAMS,SU8M,0,0,0,0,0,0,0,0,0,0,0,0,F11
KLSE,Klondike Gold Rush NHP Seattle,RANGER TALKS,SU9M,0,0,0,0,0,0,0,0,0,0,0,0,F6
KLSE,Klondike Gold Rush NHP Seattle,CONTACTS ON AMTRAK TRAINS,SU10M,0,0,0,0,0,0,0,0,0,0,0,0,F12
KLSE,Klondike Gold Rush NHP Seattle,VOLUNTEERS ON AMTRAK TRAINS,SU11M,0,0,0,0,0,0,0,0,0,0,0,0,F13
GWCA,George Washington Carver NM,ENDING MONTHLY TRAFFIC COUNT  AT ENTERING LANE,F2,1,1,1,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,SCHOOL BUSES,F3,1,1,1,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,BUS PASSENGERS,F4,1,1,1,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,TOUR BUSES,F5,1,1,1,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,TOUR BUS PASSENGERS,F6,1,1,1,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,VISITORS AT VISITOR CENTER/MUSEUM,F7,1,1,1,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,CARVER TRAIL VISITORS,F8,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,SCHOOL TOURS GIVEN,F9,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,GUIDED TOURS GIVEN,F10,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,PICNIC VISITORS,F11,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GRSA,Great Sand Dunes NP & PRES,BACKCOUNTRY VISITORS AT SAND CREEK,F10C,1,0,1,0,0,0,0,1,0,0,0,0,NULL
GRSA,Great Sand Dunes NP & PRES,GROUP CAMPERS,F11,1,0,1,0,0,0,0,0,0,0,1,0,NULL
GRSA,Great Sand Dunes NP & PRES,PPV,PPV,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM EQ 1 OR RM EQ 12,2.1,0)+IIF(RM EQ 2 OR RM EQ 9,2.6,0)+IIF(RM EQ 3 OR RM EQ 5,2.9,0)+IIF(RM EQ 4 OR RM EQ 11,2.4,0)+IIF(RM EQ 10,2.5,0)+IIF(RM EQ 6,3.1,0)+IIF(RM EQ 7 OR RM EQ 8,3.2,0)"
GRSA,Great Sand Dunes NP & PRES,RECV,RECV,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(F1<2*(F2+F3+NREP+NREC),F1-(F1/2),F1-F2-F3-NREP-NREC)+F5"
GRSA,Great Sand Dunes NP & PRES,REC,REC,1,0,1,0,0,0,0,0,0,0,0,0,(RECV*PPV)+(F4+F2A)+(F8+F12)
GRSA,Great Sand Dunes NP & PRES,NREC,NREC,1,1,1,0,1,0,0,0,0,0,0,0,NRECEST
GRSA,Great Sand Dunes NP & PRES,NRECH,NRECH,0,0,0,0,0,0,0,0,0,0,0,0,NREC*LOSNR
GRSA,Great Sand Dunes NP & PRES,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
GRSA,Great Sand Dunes NP & PRES,TNRV,TNRV,0,0,0,0,0,0,0,0,0,0,0,0,NREC
GRSA,Great Sand Dunes NP & PRES,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
GRSA,Great Sand Dunes NP & PRES,TNRVH,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
GRSA,Great Sand Dunes NP & PRES,TT,TT,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2023, F6A, F6*PPSITE)"
GRSA,Great Sand Dunes NP & PRES,TRVS,TRVS,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2023, F7A, F7*PPSITE)"
GRSA,Great Sand Dunes NP & PRES,BC,BC,0,0,0,0,0,0,0,0,0,0,0,0,F9+F9A+F9B+F9C+F10+F10A+F10B+F10C
GRSA,Great Sand Dunes NP & PRES,MISC,MISC,0,0,0,0,0,0,0,0,0,0,0,0,F11
GRSA,Great Sand Dunes NP & PRES,"MEDANO PASS VEHICLES ",SU1M,0,0,0,0,0,0,0,0,0,0,0,0,F5
GRSA,Great Sand Dunes NP & PRES,"CONCESSION VEHICLES ",SU2M,0,0,0,0,0,0,0,0,0,0,0,0,F2
GRSA,Great Sand Dunes NP & PRES,"MEDANO PASS VISITORS ",SU3M,0,0,0,0,0,0,0,0,0,0,0,0,F5*PPV
GEGR,General Grant NMEM,INDIVIDUAL VISITS,F1,1,1,1,0,0,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,BUSES,F2,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,TOUR GROUPS,F3,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,TOUR VISITS,F4,1,1,1,0,0,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,SPECIAL EVENTS,F5,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,SPECIAL EVENT VISITORS,F6,1,1,1,0,0,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,CONCERTS,F7,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,CONCERT VISITORS,F8,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,MEETINGS,F10,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,MEETING VISITS,F11,1,0,0,1,1,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,OUTSIDE EVENTS,F12,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GEGR,General Grant NMEM,OUTSIDE EVENT VISITS,F13,1,0,0,1,1,0,0,0,0,0,0,0,NULL
GARI,Gauley River NRA,BUS REC VISITOR HOURS AT DAM,SU4M,0,0,0,0,0,0,0,0,0,0,0,0,F10
BLRI,Blue Ridge PKWY,US 52 RIGHT,F169A,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM GTE 5 AND RM LTE 11,(0.941*F33)+2311,max(((1.077*F33)-173),0))"
BLRI,Blue Ridge PKWY,NEW VA 89,F173A,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM GTE 5 AND RM LTE 11,(0.195*F33)+4575,(0.336*F33)+1136)"
BLRI,Blue Ridge PKWY,NEW NC 18 RIGHT,F183A,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM GTE 5 AND RM LTE 11,(0.368*F42)+1596,(0.460*F42)+234)"
BLRI,Blue Ridge PKWY,NEW SR 18 LAUREL SPRINGS LEFT,F191B,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM GTE 5 AND RM LTE 11,(0.578*F42)+1940,(0.656*F42)+532)"
BLRI,Blue Ridge PKWY,NEW ST 16 LEFT,F195A,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM GTE 5 AND RM LTE 11,(0.465*F42)+1989,(0.518*F42)+1051)"
BLRI,Blue Ridge PKWY,ST 16 RIGHT,F195B,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM GTE 5 AND RM LTE 11,(0.550*F42)+748,(0.461*F42)+731)"
JECA,Jewel Cave NM,DISCOVERY TOURS,SU15M,0,0,0,0,0,0,0,0,0,0,0,0,F19
HAVO,Hawaii Volcanoes NP,VEHICLES ON HWY 11 TO HILO,F48,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2010,F45,F4)"
HAVO,Hawaii Volcanoes NP,NON-RECREATION VISITORS HWY 11 TO KA'U,F49,0,0,0,0,0,0,0,0,0,0,0,0,F47*NRPPV
HAVO,Hawaii Volcanoes NP,NON-RECREATION VISITORS HWY 11 TO HILO,F50,0,0,0,0,0,0,0,0,0,0,0,0,F48*NRPPV
GRPO,Grand Portage NM,RECH,RECH,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2008,REC*IIF(RM GTE 6 AND RM LTE 9,2.5,1.0),(REC*(IIF(RM GTE 1 AND RM LTE 4,0.5,0)+IIF(RM GTE 5 AND RM LTE 9,0.66,0)+IIF(RM GTE 10 AND RM LTE 12,0.33,0)))+(F6*12))"
GRPO,Grand Portage NM,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
GRPO,Grand Portage NM,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
GRPO,Grand Portage NM,BC,BC,0,0,0,0,0,0,0,0,0,0,0,0,F6
GRPO,Grand Portage NM,HERITAGE CENTER VISITORS,SU1M,0,0,0,0,0,0,0,0,0,0,0,0,F9
GRPO,Grand Portage NM,"ORGANIZED GROUP VISITORS ",SU5M,0,0,0,0,0,0,0,0,0,0,0,0,F11
GRPO,Grand Portage NM,"OVERFLOW PARKING VISITORS ",SU6M,0,0,0,0,0,0,0,0,0,0,0,0,F10
GRPO,Grand Portage NM,"MISCELLANEOUS VISITORS ",SU3M,0,0,0,0,0,0,0,0,0,0,0,0,F14
HALE,Haleakala NP,TOUR BUS VISITORS AT SUMMIT DISTRICT  (NOW HIDDEN),F2,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HALE,Haleakala NP,TENT OVERNIGHT STAYS AT HOSMER GROVE CAMPGROUND,F3,1,0,1,0,0,0,0,0,1,0,0,0,NULL
HALE,Haleakala NP,"BACKCOUNTRY OVERNIGHT STAYS (BACKPACKERS, HORSES)",F4,1,0,1,0,0,0,0,1,0,0,0,0,NULL
HALE,Haleakala NP,"CABIN OVERNIGHT STAYS (HOLUA, KAPALAOA, PALIKU)",F10,1,0,1,0,0,0,0,0,0,0,1,0,NULL
HALE,Haleakala NP,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu)   pre 2010 was located on HWY 31,F11,1,1,1,0,0,0,0,0,0,0,0,0,NULL
HALE,Haleakala NP,TAXIS (1-7 PASSENGERS) KIPAHULU,F5,1,1,1,0,0,0,0,0,0,0,0,0,NULL
HALE,Haleakala NP,VISITORS TO KIPAHULU CAMPGROUND,F13,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HALE,Haleakala NP,HALEAKALA HWY VISITORS,F15,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2003, F15B, F15A)"
HALE,Haleakala NP,HALEKALA HRS,F17,1,0,1,0,0,0,0,0,0,0,0,0,F15*LOSDAY
HALE,Haleakala NP,KIPAHULU COASTAL ENTRANCE VISITORS,F18,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2000, F18B, F18A)"
HALE,Haleakala NP,HWY 31 HOURS,F19,1,0,1,0,0,0,0,0,0,0,0,0,F18*LOSDAY
HALE,Haleakala NP,TOUR VAN PASS SUMMIT,F20,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2003,(F40+F41+F42),F2)"
HALE,Haleakala NP,TOUR BUS PASSENGER HOURS,F21,1,0,1,0,0,0,0,0,0,0,0,0,F20*LOSDAY
HALE,Haleakala NP,TOUR/TAXIS BUS PASS KIPAHULU,F22,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2001,(F43+F44),(F5*14))"
HALE,Haleakala NP,TOUR BUS PASSENGER HOURS,F23,1,0,1,0,0,0,0,0,0,0,0,0,F22*LOSDAY
HALE,Haleakala NP,TOUR VAN VISITORS,F24,0,0,0,0,0,0,0,0,0,0,0,0,F20*0.20
HALE,Haleakala NP,TOUR VAN VISITOR HOURS,F25,0,0,0,0,0,0,0,0,0,0,0,0,F24*LOSDAY
HALE,Haleakala NP,$45 TOUR VAN VISITORS,F26,0,0,0,0,0,0,0,0,0,0,0,0,F6*PPSBUS
HALE,Haleakala NP,HOSMER GROVE TENT CAMPERS,F28,1,0,1,0,0,0,0,0,1,0,0,0,F3
HALE,Haleakala NP,TENT CAMPERS HOURS,F29,1,0,1,0,0,0,0,0,0,0,0,0,F28*LOSON
HALE,Haleakala NP,TENT CAMPERS KIPAHULU,F30,1,0,1,0,0,0,0,0,1,0,0,0,F14
HALE,Haleakala NP,TENT CAMPERS HOURS,F31,1,0,1,0,0,0,0,0,0,0,0,0,F30*LOSON
HALE,Haleakala NP,BACKCOUNTRY O/N STAYS,F32,1,0,1,0,0,0,0,1,0,0,0,0,F4
HALE,Haleakala NP,B/C HOURS,F33,1,0,1,0,0,0,0,0,0,0,0,0,F32*LOSON
HALE,Haleakala NP,CABIN HOURS,F35,1,0,1,0,0,0,0,0,0,0,0,0,F34*LOSON
HALE,Haleakala NP,NREC,NREC,1,0,0,0,1,0,0,0,0,0,0,0,"IIF(RY GTE 2000,NRECSE*PPVNREC,(800*2.1)+(620*1.2))"
HALE,Haleakala NP,RECH,RECH,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2003, F17+F19+F21+F23+F29+F31+F33+F35,F17+F19+F21+F23+F25+F27+F29+F31+F33+F35)"
HALE,Haleakala NP,NRECH,NRECH,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2000,(NRECSE*PPVNREC)*LOSNREC,(800*2.1)*1+(620*1.2)*0.166)"
HALE,Haleakala NP,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
HALE,Haleakala NP,TNRV,TNRV,0,0,0,0,0,0,0,0,0,0,0,0,NREC
HALE,Haleakala NP,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
HALE,Haleakala NP,TNRVH,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
HALE,Haleakala NP,TT,TT,0,0,0,0,0,0,0,0,0,0,0,0,F28+F30
GWCA,George Washington Carver NM,RANGER ACTIVITY PARTICIPANTS,F12,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,ON-SITE CONTACT GROUPS,F13,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,OFF-SITE CONTACT GROUPS,F15,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,OFF-SITE CONTACT PERSONS,F16,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,VISITORS TO CARVER DISCOVERY CENTER,F16A,0,0,0,0,0,0,0,0,0,0,0,0,NULL
GWCA,George Washington Carver NM,Visitor center/Museum,F17,1,1,1,0,0,0,0,0,0,0,0,0,F7
GWCA,George Washington Carver NM,CARVER VISITORS,F18,0,0,0,0,0,0,0,0,0,0,0,0,F8
GWCA,George Washington Carver NM,BUSES,F19,0,0,0,0,0,0,0,0,0,0,0,0,F3+F5
GWCA,George Washington Carver NM,TOUR BUS VISITORS,F21,0,0,0,0,0,0,0,0,0,0,0,0,F6
GWCA,George Washington Carver NM,BUS VISITORS,F22,0,0,0,0,0,0,0,0,0,0,0,0,F4+F6
KALA,Kalaupapa NHP,TRAFFIC COUNT AT KALAUPAPA PENINSULA OVERLOOK,F7,1,1,1,0,0,0,0,0,0,0,0,0,NULL
KALA,Kalaupapa NHP,VISITORS ON THE RAINFOREST JEEP TOURS,F8,1,1,0,0,0,0,0,0,0,0,0,0,NULL
KALA,Kalaupapa NHP,Recreation Visits,REC,0,0,0,0,0,0,0,0,0,0,0,0,F1+F8+F10
MIMA,Minute Man NHP,TRAFFIC COUNT AT SAM BROOKS PARKING LOT,F27,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F157,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F158,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F159,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F160,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F161,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F162,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F163,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F164,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F165,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F166,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HSTR,Harry S Truman NHS,INACTIVE after 2013,F167,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HALE,Haleakala NP,VISITORS AT SUMMIT,F12,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HALE,Haleakala NP,TENT OVERNIGHT STAYS AT KIPAHULU CAMPGROUND,F14,1,0,1,0,0,0,0,0,1,0,0,0,NULL
SHEN,Shenandoah NP,TENTS AT MATHEWS CAMPGROUND,F144,0,0,0,0,0,0,0,0,0,0,0,0,F167
SHEN,Shenandoah NP,RV'S AT MATHEWS CAMPGROUND,F145,0,0,0,0,0,0,0,0,0,0,0,0,F168
SHEN,Shenandoah NP,TENTS AT BIG MEADOWS CAMPGROUND,F146,0,0,0,0,0,0,0,0,0,0,0,0,F13
SHEN,Shenandoah NP,RV'S AT BIG MEADOWS,F147,0,0,0,0,0,0,0,0,0,0,0,0,F14
SHEN,Shenandoah NP,TENTS AT LEWIS MOUNTAIN CAMPGROUND,F148,0,0,0,0,0,0,0,0,0,0,0,0,F169
MNRR,Missouri NRR,Number of Formal Ranger Programs,F16,0,0,0,0,0,0,0,0,0,0,0,0,NULL
DENA,Denali NP & PRES,TOTAL O/N Stays,F112,0,0,0,0,0,0,0,0,0,0,0,0,CL+TT+TRVS+BC+MISC
DENA,Denali NP & PRES,TOTAL TOUR BUS PASSENGERS,F117,0,0,0,0,0,0,0,0,0,0,0,0,O1+P1
DENA,Denali NP & PRES,TOTAL INHOLDER BUS PASSENGERS,F118,0,0,0,0,0,0,0,0,0,0,0,0,F63
JECA,Jewel Cave NM,ADJUSTED VISITOR COUNT,F24,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2020,F23,IIF(F22 GT F23,F22,F23))"
JECA,Jewel Cave NM,VISITORS AT MAIN PARKING LOT TO VC,F25B,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2012,IIF(F1 GT NR1,((((((F26-F3)-F17)-NR1)*PPV)+F18)),F2),IIF(F1 GT NR,((((((F26-F3)-F17)-NR)*PPV)+F18)),F2))"
GEWA,George Washington Birthplace NM,"OTHER BUSES ",SU2M,0,0,0,0,0,0,0,0,0,0,0,0,F3
GEWA,George Washington Birthplace NM,VISITORS TO THE VISITOR CENTER,SU6M,0,0,0,0,0,0,0,0,0,0,0,0,F9
HEHO,Herbert Hoover NHS,"VISITORS AT THE BIRTHPLACE COTTAGE ",F7,1,1,1,0,0,0,0,0,0,0,0,0,NULL
HEHO,Herbert Hoover NHS,VISITORS AT THE VISITOR CENTER,F8,1,1,1,0,0,0,0,0,0,0,0,0,NULL
HEHO,Herbert Hoover NHS,VISITORS AT THE HH PRESIDENTIAL LIBRARY,F9,1,1,1,0,0,0,0,0,0,0,0,0,NULL
HEHO,Herbert Hoover NHS,NUMBER OF BUSES,F10,0,0,0,0,0,0,0,0,0,0,0,0,NULL
HEHO,Herbert Hoover NHS,NUMBER OF SPECIAL EVENT VISITORS,F18,1,1,1,0,0,0,0,0,0,0,0,0,NULL
HEHO,Herbert Hoover NHS,Grounds Only Multiplier,F14,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM EQ 1,3.65,IIF(RM EQ 2,2.05,IIF(RM EQ 3,0.97,IIF(RM EQ 4,0.50,IIF(RM EQ 5,0.06,IIF(RM EQ 6,0.45,IIF(RM EQ 7,0.30,IIF(RM EQ 8,0.30,IIF(RM EQ 9,0.35,IIF(RM EQ 10,0.35,IIF(RM EQ 11,1.73,IIF(RM EQ 12,0.7,0))))))))))))"
HEHO,Herbert Hoover NHS,Grounds Only Visitation,F15,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(F101 EQ 1, F100, F15A)"
HEHO,Herbert Hoover NHS,Birthplace+Library+VC,F16,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2004 AND RY LTE 2013,F13+F8+F9,F7+F8+F9)"
HEHO,Herbert Hoover NHS,REC,REC,1,0,1,0,0,0,0,0,0,0,0,0,F15+F16+F17
HEHO,Herbert Hoover NHS,NREC,NREC,1,0,0,0,1,0,0,0,0,0,0,0,1500
HEHO,Herbert Hoover NHS,RECH,RECH,0,0,0,0,0,0,0,0,0,0,0,0,REC*LOS
HEHO,Herbert Hoover NHS,NRECH,NRECH,0,0,0,0,0,0,0,0,0,0,0,0,NREC*LOSNR
HEHO,Herbert Hoover NHS,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
HEHO,Herbert Hoover NHS,TNRV,TNRV,0,0,0,0,0,0,0,0,0,0,0,0,NREC
HEHO,Herbert Hoover NHS,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
HEHO,Herbert Hoover NHS,TNRVH,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
HEHO,Herbert Hoover NHS,BIRTHPLACE COTTAGE VISITORS,SU1M,0,0,0,0,0,0,0,0,0,0,0,0,F19
HEHO,Herbert Hoover NHS,"VISITOR CENTER VISITORS ",SU2M,0,0,0,0,0,0,0,0,0,0,0,0,F8
HEHO,Herbert Hoover NHS,"PRESIDENTIAL LIBRARY-MUSEUM VISITS ",SU3M,0,0,0,0,0,0,0,0,0,0,0,0,F9
HEHO,Herbert Hoover NHS,"GROUNDS ONLY VISITORS ",SU4M,0,0,0,0,0,0,0,0,0,0,0,0,F15
HEHO,Herbert Hoover NHS,"SPECIAL EVENT VISITORS ",SU5M,0,0,0,0,0,0,0,0,0,0,0,0,F17
FOUN,Fort Union NM,PERSONS ENTERING VISITOR CENTER,F1,1,1,1,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,NONRECREATION VISITORS,F2,1,1,1,1,1,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,BUS PASSENGERS,F3,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,BUSES,F4,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,ON-SITE TALKS,F5,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,ROVING CONTACTS,F6,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,TOUR VISITORS,F7,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,TOURS GIVEN,F7A,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,OFF-SITE CONTACTS,F8,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,PUBLIC SERVICE PROGRAMS ANNOUNCED,F9,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,DEMONSTRATORS,F10,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,ATTENDED STATION VISITORS,F11,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOUN,Fort Union NM,REC,REC,1,0,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2020, (F1+F1A)-F2, F1-F2)"
FOUN,Fort Union NM,NREC,NREC,1,0,0,0,1,0,0,0,0,0,0,0,F2
FOUN,Fort Union NM,RECH,RECH,0,0,0,0,0,0,0,0,0,0,0,0,REC*LOS
FOUN,Fort Union NM,NRECH,NRECH,0,0,0,0,0,0,0,0,0,0,0,0,NREC*LOSNR
FOUN,Fort Union NM,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
FOUN,Fort Union NM,TNRV,TNRV,0,0,0,0,0,0,0,0,0,0,0,0,NREC
FOUN,Fort Union NM,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
FOUN,Fort Union NM,TNRVH,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
FOUN,Fort Union NM,"ON-SITE TALKS ",SU1M,0,0,0,0,0,0,0,0,0,0,0,0,F5
FOUN,Fort Union NM,"PUBLIC SERVICE ANNOUNCMENTS ",SU2M,0,0,0,0,0,0,0,0,0,0,0,0,F9
FOUN,Fort Union NM,"ROVING CONTACTS ",SU3M,0,0,0,0,0,0,0,0,0,0,0,0,F6
FOUN,Fort Union NM,"DEMONSTRATORS ",SU4M,0,0,0,0,0,0,0,0,0,0,0,0,F10
HUTR,Hubbell Trading Post NHS,Vehicular entries,F9,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2020,F9A,IIF(RY GTE 2007 AND RY LTE 2019,(((F2-F1)/2)-NREC-NREP)-F3,(((F2-F1)/2)-1864)-F3))"
HUTR,Hubbell Trading Post NHS,bus passengers,LAST,0,0,0,0,0,0,0,0,0,0,0,0,F4
HUTR,Hubbell Trading Post NHS,REC,REC,1,0,1,0,0,0,0,0,0,0,0,0,"IIF(F13 GTE ((F9*PPV)+F4),F13,(F9*PPV)+F4)"
HUTR,Hubbell Trading Post NHS,Non-Rec Vehicles,NRECV,1,1,1,1,1,0,0,0,0,0,0,0,382
HUTR,Hubbell Trading Post NHS,RECH,RECH,0,0,0,0,0,0,0,0,0,0,0,0,REC*LOSREC
HUTR,Hubbell Trading Post NHS,NRECH,NRECH,0,0,0,0,0,0,0,0,0,0,0,0,NREC*LOSNREC
HUTR,Hubbell Trading Post NHS,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
HUTR,Hubbell Trading Post NHS,TNRV,TNRV,0,0,0,0,0,0,0,0,0,0,0,0,NREC
HUTR,Hubbell Trading Post NHS,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
HUTR,Hubbell Trading Post NHS,TNRVH,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
